> from tabulate import tabulate
> print tabulate(sp500, headers='keys', tablefmt='psql', showindex=False)

(then grab it all and seperate by the find-all on the '\n' to seperate the rows)


+---------+---------+---------+---------+------------------+-------------+----------------+
|    Open |    High |     Low |   Close |           Volume |   Dividends |   Stock Splits |
|   10.45 |   10.45 |   10.45 |   10.45 |      0           |           0 |              0 |
|   10.62 |   10.62 |   10.62 |   10.62 |      0           |           0 |              0 |
|   10.76 |   10.76 |   10.76 |   10.76 |      0           |           0 |              0 |
|   10.84 |   10.84 |   10.84 |   10.84 |      0           |           0 |              0 |
|   10.87 |   10.87 |   10.87 |   10.87 |      0           |           0 |              0 |
|   10.9  |   10.9  |   10.9  |   10.9  |      0           |           0 |              0 |
|   10.95 |   10.95 |   10.95 |   10.95 |      0           |           0 |              0 |
|   10.87 |   10.87 |   10.87 |   10.87 |      0           |           0 |              0 |
|   11.03 |   11.03 |   11.03 |   11.03 |      0           |           0 |              0 |
|   11.02 |   11.02 |   11.02 |   11.02 |      0           |           0 |              0 |
|   10.99 |   10.99 |   10.99 |   10.99 |      0           |           0 |              0 |
|   10.95 |   10.95 |   10.95 |   10.95 |      0           |           0 |              0 |
|   10.78 |   10.78 |   10.78 |   10.78 |      0           |           0 |              0 |
|   10.89 |   10.89 |   10.89 |   10.89 |      0           |           0 |              0 |
|   11.03 |   11.03 |   11.03 |   11.03 |      0           |           0 |              0 |
|   11.05 |   11.05 |   11.05 |   11.05 |      0           |           0 |              0 |
|   11.16 |   11.16 |   11.16 |   11.16 |      0           |           0 |              0 |
|   11.09 |   11.09 |   11.09 |   11.09 |      0           |           0 |              0 |
|   11    |   11    |   11    |   11    |      0           |           0 |              0 |
|   10.94 |   10.94 |   10.94 |   10.94 |      0           |           0 |              0 |
|   10.79 |   10.79 |   10.79 |   10.79 |      0           |           0 |              0 |
|   10.8  |   10.8  |   10.8  |   10.8  |      0           |           0 |              0 |
|   10.46 |   10.46 |   10.46 |   10.46 |      0           |           0 |              0 |
|   10.46 |   10.46 |   10.46 |   10.46 |      0           |           0 |              0 |
|   10.25 |   10.25 |   10.25 |   10.25 |      0           |           0 |              0 |
|   10.29 |   10.29 |   10.29 |   10.29 |      0           |           0 |              0 |
|   10.32 |   10.32 |   10.32 |   10.32 |      0           |           0 |              0 |
|    9.81 |    9.81 |    9.81 |    9.81 |      0           |           0 |              0 |
|   10.05 |   10.05 |   10.05 |   10.05 |      0           |           0 |              0 |
|    9.88 |    9.88 |    9.88 |    9.88 |      0           |           0 |              0 |
|    9.65 |    9.65 |    9.65 |    9.65 |      0           |           0 |              0 |
|    9.55 |    9.55 |    9.55 |    9.55 |      0           |           0 |              0 |
|    9.45 |    9.45 |    9.45 |    9.45 |      0           |           0 |              0 |
|    9.63 |    9.63 |    9.63 |    9.63 |      0           |           0 |              0 |
|    9.56 |    9.56 |    9.56 |    9.56 |      0           |           0 |              0 |
|    9.59 |    9.59 |    9.59 |    9.59 |      0           |           0 |              0 |
|    9.85 |    9.85 |    9.85 |    9.85 |      0           |           0 |              0 |
|    9.87 |    9.87 |    9.87 |    9.87 |      0           |           0 |              0 |
|    9.65 |    9.65 |    9.65 |    9.65 |      0           |           0 |              0 |
|    9.56 |    9.56 |    9.56 |    9.56 |      0           |           0 |              0 |
|    9.59 |    9.59 |    9.59 |    9.59 |      0           |           0 |              0 |
|    9.7  |    9.7  |    9.7  |    9.7  |      0           |           0 |              0 |
|    9.83 |    9.83 |    9.83 |    9.83 |      0           |           0 |              0 |
|    9.79 |    9.79 |    9.79 |    9.79 |      0           |           0 |              0 |
|    9.61 |    9.61 |    9.61 |    9.61 |      0           |           0 |              0 |
|    9.38 |    9.38 |    9.38 |    9.38 |      0           |           0 |              0 |
|    9.49 |    9.49 |    9.49 |    9.49 |      0           |           0 |              0 |
|    9.72 |    9.72 |    9.72 |    9.72 |      0           |           0 |              0 |
|    9.74 |    9.74 |    9.74 |    9.74 |      0           |           0 |              0 |
|    9.71 |    9.71 |    9.71 |    9.71 |      0           |           0 |              0 |
|   10.17 |   10.17 |   10.17 |   10.17 |      0           |           0 |              0 |
|   10.09 |   10.09 |   10.09 |   10.09 |      0           |           0 |              0 |
|   10.2  |   10.2  |   10.2  |   10.2  |      0           |           0 |              0 |
|   10.2  |   10.2  |   10.2  |   10.2  |      0           |           0 |              0 |
|   10.05 |   10.05 |   10.05 |   10.05 |      0           |           0 |              0 |
|   10.23 |   10.23 |   10.23 |   10.23 |      0           |           0 |              0 |
|   10.37 |   10.37 |   10.37 |   10.37 |      0           |           0 |              0 |
|   10.19 |   10.19 |   10.19 |   10.19 |      0           |           0 |              0 |
|   10.08 |   10.08 |   10.08 |   10.08 |      0           |           0 |              0 |
|    9.98 |    9.98 |    9.98 |    9.98 |      0           |           0 |              0 |
|    9.76 |    9.76 |    9.76 |    9.76 |      0           |           0 |              0 |
|    9.73 |    9.73 |    9.73 |    9.73 |      0           |           0 |              0 |
|    9.96 |    9.96 |    9.96 |    9.96 |      0           |           0 |              0 |
|    9.93 |    9.93 |    9.93 |    9.93 |      0           |           0 |              0 |
|    9.98 |    9.98 |    9.98 |    9.98 |      0           |           0 |              0 |
|    9.81 |    9.81 |    9.81 |    9.81 |      0           |           0 |              0 |
|    9.69 |    9.69 |    9.69 |    9.69 |      0           |           0 |              0 |
|    9.66 |    9.66 |    9.66 |    9.66 |      0           |           0 |              0 |
|    9.82 |    9.82 |    9.82 |    9.82 |      0           |           0 |              0 |
|    9.91 |    9.91 |    9.91 |    9.91 |      0           |           0 |              0 |
|    9.88 |    9.88 |    9.88 |    9.88 |      0           |           0 |              0 |
|    9.94 |    9.94 |    9.94 |    9.94 |      0           |           0 |              0 |
|    9.99 |    9.99 |    9.99 |    9.99 |      0           |           0 |              0 |
|    9.91 |    9.91 |    9.91 |    9.91 |      0           |           0 |              0 |
|    9.93 |    9.93 |    9.93 |    9.93 |      0           |           0 |              0 |
|    9.72 |    9.72 |    9.72 |    9.72 |      0           |           0 |              0 |
|    9.68 |    9.68 |    9.68 |    9.68 |      0           |           0 |              0 |
|    9.84 |    9.84 |    9.84 |    9.84 |      0           |           0 |              0 |
|    9.74 |    9.74 |    9.74 |    9.74 |      0           |           0 |              0 |
|    9.47 |    9.47 |    9.47 |    9.47 |      0           |           0 |              0 |
|    9.09 |    9.09 |    9.09 |    9.09 |      0           |           0 |              0 |
|    8.99 |    8.99 |    8.99 |    8.99 |      0           |           0 |              0 |
|    9.07 |    9.07 |    9.07 |    9.07 |      0           |           0 |              0 |
|    8.36 |    8.36 |    8.36 |    8.36 |      0           |           0 |              0 |
|    8.6  |    8.6  |    8.6  |    8.6  |      0           |           0 |              0 |
|    8.67 |    8.67 |    8.67 |    8.67 |      0           |           0 |              0 |
|    8.68 |    8.68 |    8.68 |    8.68 |      0           |           0 |              0 |
|    8.95 |    8.95 |    8.95 |    8.95 |      0           |           0 |              0 |
|    9.01 |    9.01 |    9.01 |    9.01 |      0           |           0 |              0 |
|    8.9  |    8.9  |    8.9  |    8.9  |      0           |           0 |              0 |
|    8.71 |    8.71 |    8.71 |    8.71 |      0           |           0 |              0 |
|    8.69 |    8.69 |    8.69 |    8.69 |      0           |           0 |              0 |
|    8.83 |    8.83 |    8.83 |    8.83 |      0           |           0 |              0 |
|    9.13 |    9.13 |    9.13 |    9.13 |      0           |           0 |              0 |
|    8.93 |    8.93 |    8.93 |    8.93 |      0           |           0 |              0 |
|    9.17 |    9.17 |    9.17 |    9.17 |      0           |           0 |              0 |
|    9.1  |    9.1  |    9.1  |    9.1  |      0           |           0 |              0 |
|    9.04 |    9.04 |    9.04 |    9.04 |      0           |           0 |              0 |
|    9.11 |    9.11 |    9.11 |    9.11 |      0           |           0 |              0 |
|    9.06 |    9.06 |    9.06 |    9.06 |      0           |           0 |              0 |
|    8.97 |    8.97 |    8.97 |    8.97 |      0           |           0 |              0 |
|    9.19 |    9.19 |    9.19 |    9.19 |      0           |           0 |              0 |
|    9.4  |    9.4  |    9.4  |    9.4  |      0           |           0 |              0 |
|    9.35 |    9.35 |    9.35 |    9.35 |      0           |           0 |              0 |
|    9.52 |    9.52 |    9.52 |    9.52 |      0           |           0 |              0 |
|    9.39 |    9.39 |    9.39 |    9.39 |      0           |           0 |              0 |
|    9.34 |    9.34 |    9.34 |    9.34 |      0           |           0 |              0 |
|    9.26 |    9.26 |    9.26 |    9.26 |      0           |           0 |              0 |
|    9.16 |    9.16 |    9.16 |    9.16 |      0           |           0 |              0 |
|    9.15 |    9.15 |    9.15 |    9.15 |      0           |           0 |              0 |
|    9.06 |    9.06 |    9.06 |    9.06 |      0           |           0 |              0 |
|    9.21 |    9.21 |    9.21 |    9.21 |      0           |           0 |              0 |
|    9.02 |    9.02 |    9.02 |    9.02 |      0           |           0 |              0 |
|    8.92 |    8.92 |    8.92 |    8.92 |      0           |           0 |              0 |
|    8.7  |    8.7  |    8.7  |    8.7  |      0           |           0 |              0 |
|    8.72 |    8.72 |    8.72 |    8.72 |      0           |           0 |              0 |
|    8.75 |    8.75 |    8.75 |    8.75 |      0           |           0 |              0 |
|    8.72 |    8.72 |    8.72 |    8.72 |      0           |           0 |              0 |
|    8.47 |    8.47 |    8.47 |    8.47 |      0           |           0 |              0 |
|    8.45 |    8.45 |    8.45 |    8.45 |      0           |           0 |              0 |
|    8.52 |    8.52 |    8.52 |    8.52 |      0           |           0 |              0 |
|    8.74 |    8.74 |    8.74 |    8.74 |      0           |           0 |              0 |
|    8.77 |    8.77 |    8.77 |    8.77 |      0           |           0 |              0 |
|    8.95 |    8.95 |    8.95 |    8.95 |      0           |           0 |              0 |
|    8.9  |    8.9  |    8.9  |    8.9  |      0           |           0 |              0 |
|    9.15 |    9.15 |    9.15 |    9.15 |      0           |           0 |              0 |
|    9.09 |    9.09 |    9.09 |    9.09 |      0           |           0 |              0 |
|    9.18 |    9.18 |    9.18 |    9.18 |      0           |           0 |              0 |
|    9.08 |    9.08 |    9.08 |    9.08 |      0           |           0 |              0 |
|    8.83 |    8.83 |    8.83 |    8.83 |      0           |           0 |              0 |
|    8.86 |    8.86 |    8.86 |    8.86 |      0           |           0 |              0 |
|    8.83 |    8.83 |    8.83 |    8.83 |      0           |           0 |              0 |
|    8.82 |    8.82 |    8.82 |    8.82 |      0           |           0 |              0 |
|    9    |    9    |    9    |    9    |      0           |           0 |              0 |
|    8.92 |    8.92 |    8.92 |    8.92 |      0           |           0 |              0 |
|    8.83 |    8.83 |    8.83 |    8.83 |      0           |           0 |              0 |
|    9.07 |    9.07 |    9.07 |    9.07 |      0           |           0 |              0 |
|    9.19 |    9.19 |    9.19 |    9.19 |      0           |           0 |              0 |
|    9    |    9    |    9    |    9    |      0           |           0 |              0 |
|    9.09 |    9.09 |    9.09 |    9.09 |      0           |           0 |              0 |
|    9.11 |    9.11 |    9.11 |    9.11 |      0           |           0 |              0 |
|    9.07 |    9.07 |    9.07 |    9.07 |      0           |           0 |              0 |
|    9.03 |    9.03 |    9.03 |    9.03 |      0           |           0 |              0 |
|    9.02 |    9.02 |    9.02 |    9.02 |      0           |           0 |              0 |
|    8.99 |    8.99 |    8.99 |    8.99 |      0           |           0 |              0 |
|    9.14 |    9.14 |    9.14 |    9.14 |      0           |           0 |              0 |
|    8.93 |    8.93 |    8.93 |    8.93 |      0           |           0 |              0 |
|    8.8  |    8.8  |    8.8  |    8.8  |      0           |           0 |              0 |
|    8.76 |    8.76 |    8.76 |    8.76 |      0           |           0 |              0 |
|    8.79 |    8.79 |    8.79 |    8.79 |      0           |           0 |              0 |
|    8.81 |    8.81 |    8.81 |    8.81 |      0           |           0 |              0 |
|    8.77 |    8.77 |    8.77 |    8.77 |      0           |           0 |              0 |
|    8.87 |    8.87 |    8.87 |    8.87 |      0           |           0 |              0 |
|    9.02 |    9.02 |    9.02 |    9.02 |      0           |           0 |              0 |
|    9.19 |    9.19 |    9.19 |    9.19 |      0           |           0 |              0 |
|    9.12 |    9.12 |    9.12 |    9.12 |      0           |           0 |              0 |
|    9.3  |    9.3  |    9.3  |    9.3  |      0           |           0 |              0 |
|    9.23 |    9.23 |    9.23 |    9.23 |      0           |           0 |              0 |
|    9.2  |    9.2  |    9.2  |    9.2  |      0           |           0 |              0 |
|    9    |    9    |    9    |    9    |      0           |           0 |              0 |
|    9.18 |    9.18 |    9.18 |    9.18 |      0           |           0 |              0 |
|    9.1  |    9.1  |    9.1  |    9.1  |      0           |           0 |              0 |
|    9.14 |    9.14 |    9.14 |    9.14 |      0           |           0 |              0 |
|    9.1  |    9.1  |    9.1  |    9.1  |      0           |           0 |              0 |
|    9.14 |    9.14 |    9.14 |    9.14 |      0           |           0 |              0 |
|    9.27 |    9.27 |    9.27 |    9.27 |      0           |           0 |              0 |
|    9.52 |    9.52 |    9.52 |    9.52 |      0           |           0 |              0 |
|    9.43 |    9.43 |    9.43 |    9.43 |      0           |           0 |              0 |
|    9.54 |    9.54 |    9.54 |    9.54 |      0           |           0 |              0 |
|    9.54 |    9.54 |    9.54 |    9.54 |      0           |           0 |              0 |
|    9.41 |    9.41 |    9.41 |    9.41 |      0           |           0 |              0 |
|    9.48 |    9.48 |    9.48 |    9.48 |      0           |           0 |              0 |
|    9.56 |    9.56 |    9.56 |    9.56 |      0           |           0 |              0 |
|    9.54 |    9.54 |    9.54 |    9.54 |      0           |           0 |              0 |
|    9.46 |    9.46 |    9.46 |    9.46 |      0           |           0 |              0 |
|    9.36 |    9.36 |    9.36 |    9.36 |      0           |           0 |              0 |
|    9.17 |    9.17 |    9.17 |    9.17 |      0           |           0 |              0 |
|    9.18 |    9.18 |    9.18 |    9.18 |      0           |           0 |              0 |
|    9.13 |    9.13 |    9.13 |    9.13 |      0           |           0 |              0 |
|    9.11 |    9.11 |    9.11 |    9.11 |      0           |           0 |              0 |
|    9.17 |    9.17 |    9.17 |    9.17 |      0           |           0 |              0 |
|    9.16 |    9.16 |    9.16 |    9.16 |      0           |           0 |              0 |
|    9.03 |    9.03 |    9.03 |    9.03 |      0           |           0 |              0 |
|    9.02 |    9.02 |    9.02 |    9.02 |      0           |           0 |              0 |
|    9.04 |    9.04 |    9.04 |    9.04 |      0           |           0 |              0 |
|    9.11 |    9.11 |    9.11 |    9.11 |      0           |           0 |              0 |
|    9.06 |    9.06 |    9.06 |    9.06 |      0           |           0 |              0 |
|    9.07 |    9.07 |    9.07 |    9.07 |      0           |           0 |              0 |
|    9.41 |    9.41 |    9.41 |    9.41 |      0           |           0 |              0 |
|    9.5  |    9.5  |    9.5  |    9.5  |      0           |           0 |              0 |
|    9.51 |    9.51 |    9.51 |    9.51 |      0           |           0 |              0 |
|    9.53 |    9.53 |    9.53 |    9.53 |      0           |           0 |              0 |
|    9.51 |    9.51 |    9.51 |    9.51 |      0           |           0 |              0 |
|    9.58 |    9.58 |    9.58 |    9.58 |      0           |           0 |              0 |
|    9.47 |    9.47 |    9.47 |    9.47 |      0           |           0 |              0 |
|    9.46 |    9.46 |    9.46 |    9.46 |      0           |           0 |              0 |
|    9.44 |    9.44 |    9.44 |    9.44 |      0           |           0 |              0 |
|    9.25 |    9.25 |    9.25 |    9.25 |      0           |           0 |              0 |
|    9.17 |    9.17 |    9.17 |    9.17 |      0           |           0 |              0 |
|    8.96 |    8.96 |    8.96 |    8.96 |      0           |           0 |              0 |
|    9    |    9    |    9    |    9    |      0           |           0 |              0 |
|    9.14 |    9.14 |    9.14 |    9.14 |      0           |           0 |              0 |
|    9.18 |    9.18 |    9.18 |    9.18 |      0           |           0 |              0 |
|    9.28 |    9.28 |    9.28 |    9.28 |      0           |           0 |              0 |
|    9.2  |    9.2  |    9.2  |    9.2  |      0           |           0 |              0 |
|    9.2  |    9.2  |    9.2  |    9.2  |      0           |           0 |              0 |
|    9.18 |    9.18 |    9.18 |    9.18 |      0           |           0 |              0 |
|    9.23 |    9.23 |    9.23 |    9.23 |      0           |           0 |              0 |
|    9.07 |    9.07 |    9.07 |    9.07 |      0           |           0 |              0 |
|    8.98 |    8.98 |    8.98 |    8.98 |      0           |           0 |              0 |
|    9.03 |    9.03 |    9.03 |    9.03 |      0           |           0 |              0 |
|    9.1  |    9.1  |    9.1  |    9.1  |      0           |           0 |              0 |
|    9.05 |    9.05 |    9.05 |    9.05 |      0           |           0 |              0 |
|    8.99 |    8.99 |    8.99 |    8.99 |      0           |           0 |              0 |
|    8.89 |    8.89 |    8.89 |    8.89 |      0           |           0 |              0 |
|    8.81 |    8.81 |    8.81 |    8.81 |      0           |           0 |              0 |
|    8.88 |    8.88 |    8.88 |    8.88 |      0           |           0 |              0 |
|    9.03 |    9.03 |    9.03 |    9.03 |      0           |           0 |              0 |
|    9.02 |    9.02 |    9.02 |    9.02 |      0           |           0 |              0 |
|    9.01 |    9.01 |    9.01 |    9.01 |      0           |           0 |              0 |
|    9.01 |    9.01 |    9.01 |    9.01 |      0           |           0 |              0 |
|    9.06 |    9.06 |    9.06 |    9.06 |      0           |           0 |              0 |
|    9.34 |    9.34 |    9.34 |    9.34 |      0           |           0 |              0 |
|    9.19 |    9.19 |    9.19 |    9.19 |      0           |           0 |              0 |
|    9.04 |    9.04 |    9.04 |    9.04 |      0           |           0 |              0 |
|    9.03 |    9.03 |    9.03 |    9.03 |      0           |           0 |              0 |
|    8.85 |    8.85 |    8.85 |    8.85 |      0           |           0 |              0 |
|    8.76 |    8.76 |    8.76 |    8.76 |      0           |           0 |              0 |
|    8.79 |    8.79 |    8.79 |    8.79 |      0           |           0 |              0 |
|    8.74 |    8.74 |    8.74 |    8.74 |      0           |           0 |              0 |
|    8.79 |    8.79 |    8.79 |    8.79 |      0           |           0 |              0 |
|    8.72 |    8.72 |    8.72 |    8.72 |      0           |           0 |              0 |
|    8.47 |    8.47 |    8.47 |    8.47 |      0           |           0 |              0 |
|    8.45 |    8.45 |    8.45 |    8.45 |      0           |           0 |              0 |
|    8.56 |    8.56 |    8.56 |    8.56 |      0           |           0 |              0 |
|    8.54 |    8.54 |    8.54 |    8.54 |      0           |           0 |              0 |
|    8.32 |    8.32 |    8.32 |    8.32 |      0           |           0 |              0 |
|    8.16 |    8.16 |    8.16 |    8.16 |      0           |           0 |              0 |
|    8.19 |    8.19 |    8.19 |    8.19 |      0           |           0 |              0 |
|    8.06 |    8.06 |    8.06 |    8.06 |      0           |           0 |              0 |
|    8.23 |    8.23 |    8.23 |    8.23 |      0           |           0 |              0 |
|    8.14 |    8.14 |    8.14 |    8.14 |      0           |           0 |              0 |
|    8.26 |    8.26 |    8.26 |    8.26 |      0           |           0 |              0 |
|    8.25 |    8.25 |    8.25 |    8.25 |      0           |           0 |              0 |
|    8.42 |    8.42 |    8.42 |    8.42 |      0           |           0 |              0 |
|    8.55 |    8.55 |    8.55 |    8.55 |      0           |           0 |              0 |
|    8.42 |    8.42 |    8.42 |    8.42 |      0           |           0 |              0 |
|    8.35 |    8.35 |    8.35 |    8.35 |      0           |           0 |              0 |
|    8.44 |    8.44 |    8.44 |    8.44 |      0           |           0 |              0 |
|    8.45 |    8.45 |    8.45 |    8.45 |      0           |           0 |              0 |
|    8.45 |    8.45 |    8.45 |    8.45 |      0           |           0 |              0 |
|    8.54 |    8.54 |    8.54 |    8.54 |      0           |           0 |              0 |
|    8.5  |    8.5  |    8.5  |    8.5  |      0           |           0 |              0 |
|    8.48 |    8.48 |    8.48 |    8.48 |      0           |           0 |              0 |
|    8.57 |    8.57 |    8.57 |    8.57 |      0           |           0 |              0 |
|    8.78 |    8.78 |    8.78 |    8.78 |      0           |           0 |              0 |
|    8.78 |    8.78 |    8.78 |    8.78 |      0           |           0 |              0 |
|    8.94 |    8.94 |    8.94 |    8.94 |      0           |           0 |              0 |
|    8.9  |    8.9  |    8.9  |    8.9  |      0           |           0 |              0 |
|    8.85 |    8.85 |    8.85 |    8.85 |      0           |           0 |              0 |
|    8.95 |    8.95 |    8.95 |    8.95 |      0           |           0 |              0 |
|    9.13 |    9.13 |    9.13 |    9.13 |      0           |           0 |              0 |
|    8.22 |    8.22 |    8.22 |    8.22 |      0           |           0 |              0 |
|    9.01 |    9.01 |    9.01 |    9.01 |      0           |           0 |              0 |
|    9.14 |    9.14 |    9.14 |    9.14 |      0           |           0 |              0 |
|    9.41 |    9.41 |    9.41 |    9.41 |      0           |           0 |              0 |
|    9.44 |    9.44 |    9.44 |    9.44 |      0           |           0 |              0 |
|    9.32 |    9.32 |    9.32 |    9.32 |      0           |           0 |              0 |
|    9.44 |    9.44 |    9.44 |    9.44 |      0           |           0 |              0 |
|    9.4  |    9.4  |    9.4  |    9.4  |      0           |           0 |              0 |
|    9.39 |    9.39 |    9.39 |    9.39 |      0           |           0 |              0 |
|    9.28 |    9.28 |    9.28 |    9.28 |      0           |           0 |              0 |
|    9.23 |    9.23 |    9.23 |    9.23 |      0           |           0 |              0 |
|    9.27 |    9.27 |    9.27 |    9.27 |      0           |           0 |              0 |
|    9.42 |    9.42 |    9.42 |    9.42 |      0           |           0 |              0 |
|    9.42 |    9.42 |    9.42 |    9.42 |      0           |           0 |              0 |
|    9.38 |    9.38 |    9.38 |    9.38 |      0           |           0 |              0 |
|    9.65 |    9.65 |    9.65 |    9.65 |      0           |           0 |              0 |
|    9.69 |    9.69 |    9.69 |    9.69 |      0           |           0 |              0 |
|    9.75 |    9.75 |    9.75 |    9.75 |      0           |           0 |              0 |
|    9.8  |    9.8  |    9.8  |    9.8  |      0           |           0 |              0 |
|    9.81 |    9.81 |    9.81 |    9.81 |      0           |           0 |              0 |
|    9.82 |    9.82 |    9.82 |    9.82 |      0           |           0 |              0 |
|    9.15 |    9.15 |    9.15 |    9.15 |      0           |           0 |              0 |
|   10.01 |   10.01 |   10.01 |   10.01 |      0           |           0 |              0 |
|    9.89 |    9.89 |    9.89 |    9.89 |      0           |           0 |              0 |
|    9.98 |    9.98 |    9.98 |    9.98 |      0           |           0 |              0 |
|   10.06 |   10.06 |   10.06 |   10.06 |      0           |           0 |              0 |
|   10.07 |   10.07 |   10.07 |   10.07 |      0           |           0 |              0 |
|   10.02 |   10.02 |   10.02 |   10.02 |      0           |           0 |              0 |
|   10.03 |   10.03 |   10.03 |   10.03 |      0           |           0 |              0 |
|    9.85 |    9.85 |    9.85 |    9.85 |      0           |           0 |              0 |
|    9.69 |    9.69 |    9.69 |    9.69 |      0           |           0 |              0 |
|    9.58 |    9.58 |    9.58 |    9.58 |      0           |           0 |              0 |
|    9.67 |    9.67 |    9.67 |    9.67 |      0           |           0 |              0 |
|    9.92 |    9.92 |    9.92 |    9.92 |      0           |           0 |              0 |
|    9.91 |    9.91 |    9.91 |    9.91 |      0           |           0 |              0 |
|    9.84 |    9.84 |    9.84 |    9.84 |      0           |           0 |              0 |
|    9.9  |    9.9  |    9.9  |    9.9  |      0           |           0 |              0 |
|   10.03 |   10.03 |   10.03 |   10.03 |      0           |           0 |              0 |
|   10.13 |   10.13 |   10.13 |   10.13 |      0           |           0 |              0 |
|   10.06 |   10.06 |   10.06 |   10.06 |      0           |           0 |              0 |
|   10.12 |   10.12 |   10.12 |   10.12 |      0           |           0 |              0 |
|   10.22 |   10.22 |   10.22 |   10.22 |      0           |           0 |              0 |
|   10.22 |   10.22 |   10.22 |   10.22 |      0           |           0 |              0 |
|   10.28 |   10.28 |   10.28 |   10.28 |      0           |           0 |              0 |
|   10.23 |   10.23 |   10.23 |   10.23 |      0           |           0 |              0 |
|   10.15 |   10.15 |   10.15 |   10.15 |      0           |           0 |              0 |
|   10.38 |   10.38 |   10.38 |   10.38 |      0           |           0 |              0 |
|   10.47 |   10.47 |   10.47 |   10.47 |      0           |           0 |              0 |
|   10.32 |   10.32 |   10.32 |   10.32 |      0           |           0 |              0 |
|   10.2  |   10.2  |   10.2  |   10.2  |      0           |           0 |              0 |
|   10.15 |   10.15 |   10.15 |   10.15 |      0           |           0 |              0 |
|   10.24 |   10.24 |   10.24 |   10.24 |      0           |           0 |              0 |
|   10.28 |   10.28 |   10.28 |   10.28 |      0           |           0 |              0 |
|   10.29 |   10.29 |   10.29 |   10.29 |      0           |           0 |              0 |
|   10.35 |   10.35 |   10.35 |   10.35 |      0           |           0 |              0 |
|   10.47 |   10.47 |   10.47 |   10.47 |      0           |           0 |              0 |
|   10.6  |   10.6  |   10.6  |   10.6  |      0           |           0 |              0 |
|   10.55 |   10.55 |   10.55 |   10.55 |      0           |           0 |              0 |
|   10.63 |   10.63 |   10.63 |   10.63 |      0           |           0 |              0 |
|   10.52 |   10.52 |   10.52 |   10.52 |      0           |           0 |              0 |
|   10.62 |   10.62 |   10.62 |   10.62 |      0           |           0 |              0 |
|   10.6  |   10.6  |   10.6  |   10.6  |      0           |           0 |              0 |
|   10.61 |   10.61 |   10.61 |   10.61 |      0           |           0 |              0 |
|   10.67 |   10.67 |   10.67 |   10.67 |      0           |           0 |              0 |
|   10.66 |   10.66 |   10.66 |   10.66 |      0           |           0 |              0 |
|   10.58 |   10.58 |   10.58 |   10.58 |      0           |           0 |              0 |
|   10.77 |   10.77 |   10.77 |   10.77 |      0           |           0 |              0 |
|   10.76 |   10.76 |   10.76 |   10.76 |      0           |           0 |              0 |
|   10.84 |   10.84 |   10.84 |   10.84 |      0           |           0 |              0 |
|   10.73 |   10.73 |   10.73 |   10.73 |      0           |           0 |              0 |
|   10.79 |   10.79 |   10.79 |   10.79 |      0           |           0 |              0 |
|   11.04 |   11.04 |   11.04 |   11.04 |      0           |           0 |              0 |
|   10.94 |   10.94 |   10.94 |   10.94 |      0           |           0 |              0 |
|   11.08 |   11.08 |   11.08 |   11.08 |      0           |           0 |              0 |
|   11.04 |   11.04 |   11.04 |   11.04 |      0           |           0 |              0 |
|   10.95 |   10.95 |   10.95 |   10.95 |      0           |           0 |              0 |
|   11.2  |   11.2  |   11.2  |   11.2  |      0           |           0 |              0 |
|   11.19 |   11.19 |   11.19 |   11.19 |      0           |           0 |              0 |
|   11.18 |   11.18 |   11.18 |   11.18 |      0           |           0 |              0 |
|   11.22 |   11.22 |   11.22 |   11.22 |      0           |           0 |              0 |
|   11.49 |   11.49 |   11.49 |   11.49 |      0           |           0 |              0 |
|   11.6  |   11.6  |   11.6  |   11.6  |      0           |           0 |              0 |
|   11.67 |   11.67 |   11.67 |   11.67 |      0           |           0 |              0 |
|   11.67 |   11.67 |   11.67 |   11.67 |      0           |           0 |              0 |
|   11.54 |   11.54 |   11.54 |   11.54 |      0           |           0 |              0 |
|   10.62 |   10.62 |   10.62 |   10.62 |      0           |           0 |              0 |
|   11.42 |   11.42 |   11.42 |   11.42 |      0           |           0 |              0 |
|   11.45 |   11.45 |   11.45 |   11.45 |      0           |           0 |              0 |
|   11.55 |   11.55 |   11.55 |   11.55 |      0           |           0 |              0 |
|   11.59 |   11.59 |   11.59 |   11.59 |      0           |           0 |              0 |
|   11.56 |   11.56 |   11.56 |   11.56 |      0           |           0 |              0 |
|   11.46 |   11.46 |   11.46 |   11.46 |      0           |           0 |              0 |
|   11.12 |   11.12 |   11.12 |   11.12 |      0           |           0 |              0 |
|   11.1  |   11.1  |   11.1  |   11.1  |      0           |           0 |              0 |
|   11.17 |   11.17 |   11.17 |   11.17 |      0           |           0 |              0 |
|   11.24 |   11.24 |   11.24 |   11.24 |      0           |           0 |              0 |
|   11.21 |   11.21 |   11.21 |   11.21 |      0           |           0 |              0 |
|   11.36 |   11.36 |   11.36 |   11.36 |      0           |           0 |              0 |
|   11.47 |   11.47 |   11.47 |   11.47 |      0           |           0 |              0 |
|   11.65 |   11.65 |   11.65 |   11.65 |      0           |           0 |              0 |
|   11.76 |   11.76 |   11.76 |   11.76 |      0           |           0 |              0 |
|   11.86 |   11.86 |   11.86 |   11.86 |      0           |           0 |              0 |
|   11.92 |   11.92 |   11.92 |   11.92 |      0           |           0 |              0 |
