+---------------------+---------+---------+---------+---------+----------------+----------+---------------+
|                     |    Open |    High |     Low |   Close |   Daily_Change |   Target |   Predictions |
| 2016-12-05 00:00:00 | 2200.65 | 2209.42 | 2199.97 | 2204.71 |    0.00184494  |        1 |             0 |
| 2016-12-02 00:00:00 | 2191.12 | 2197.95 | 2188.37 | 2191.95 |    0.000378726 |        1 |             0 |
| 2016-12-01 00:00:00 | 2200.17 | 2202.6  | 2187.44 | 2191.08 |   -0.00413143  |        1 |             0 |
| 2016-11-30 00:00:00 | 2204.97 | 2214.1  | 2198.81 | 2198.81 |   -0.00279365  |        0 |             0 |
| 2016-11-29 00:00:00 | 2200.76 | 2210.46 | 2198.15 | 2204.66 |    0.00177207  |        0 |             1 |
| 2016-11-28 00:00:00 | 2210.21 | 2211.14 | 2200.36 | 2201.72 |   -0.00384126  |        1 |             1 |
| 2016-11-25 00:00:00 | 2206.27 | 2213.35 | 2206.27 | 2213.35 |    0.00320907  |        0 |             0 |
| 2016-11-23 00:00:00 | 2198.55 | 2204.72 | 2194.51 | 2204.72 |    0.00280636  |        1 |             0 |
| 2016-11-22 00:00:00 | 2201.56 | 2204.8  | 2194.51 | 2202.94 |    0.000626775 |        1 |             0 |
| 2016-11-21 00:00:00 | 2186.43 | 2198.7  | 2186.43 | 2198.18 |    0.00537406  |        1 |             0 |
| 2016-11-18 00:00:00 | 2186.85 | 2189.89 | 2180.38 | 2181.9  |   -0.00226362  |        1 |             1 |
| 2016-11-17 00:00:00 | 2178.61 | 2188.06 | 2176.65 | 2187.12 |    0.00390616  |        0 |             1 |
| 2016-11-16 00:00:00 | 2177.53 | 2179.22 | 2172.2  | 2176.94 |   -0.00027099  |        1 |             1 |
| 2016-11-15 00:00:00 | 2168.29 | 2180.84 | 2166.38 | 2180.39 |    0.00558037  |        0 |             1 |
| 2016-11-14 00:00:00 | 2165.64 | 2171.36 | 2156.08 | 2164.2  |   -0.000664903 |        1 |             0 |
| 2016-11-11 00:00:00 | 2162.71 | 2165.92 | 2152.49 | 2164.45 |    0.000804542 |        0 |             0 |
| 2016-11-10 00:00:00 | 2167.49 | 2182.3  | 2151.17 | 2167.48 |   -4.61814e-06 |        0 |             1 |
| 2016-11-09 00:00:00 | 2131.56 | 2170.1  | 2125.35 | 2163.26 |    0.0148717   |        1 |             0 |
| 2016-11-08 00:00:00 | 2129.92 | 2146.87 | 2123.56 | 2139.56 |    0.00452606  |        1 |             1 |
| 2016-11-07 00:00:00 | 2100.59 | 2132    | 2100.59 | 2131.52 |    0.0147244   |        1 |             1 |
| 2016-11-04 00:00:00 | 2083.79 | 2099.07 | 2083.79 | 2085.18 |    0.000667002 |        1 |             1 |
| 2016-11-03 00:00:00 | 2098.8  | 2102.56 | 2085.23 | 2088.66 |   -0.0048314   |        0 |             1 |
| 2016-11-02 00:00:00 | 2109.43 | 2111.76 | 2094    | 2097.94 |   -0.00544696  |        0 |             1 |
| 2016-11-01 00:00:00 | 2128.68 | 2131.45 | 2097.85 | 2111.72 |   -0.00796736  |        0 |             1 |
| 2016-10-31 00:00:00 | 2129.78 | 2133.25 | 2125.53 | 2126.15 |   -0.00170446  |        0 |             1 |
| 2016-10-28 00:00:00 | 2132.23 | 2140.72 | 2119.36 | 2126.41 |   -0.00272957  |        0 |             1 |
| 2016-10-27 00:00:00 | 2144.06 | 2147.13 | 2132.52 | 2133.04 |   -0.00513979  |        0 |             1 |
| 2016-10-26 00:00:00 | 2136.97 | 2145.73 | 2131.59 | 2139.43 |    0.00115114  |        0 |             1 |
| 2016-10-25 00:00:00 | 2149.72 | 2151.44 | 2141.93 | 2143.16 |   -0.00305159  |        0 |             1 |
| 2016-10-24 00:00:00 | 2148.5  | 2154.79 | 2146.91 | 2151.33 |    0.00131723  |        0 |             1 |
| 2016-10-21 00:00:00 | 2139.43 | 2142.63 | 2130.09 | 2141.16 |    0.000808617 |        1 |             1 |
| 2016-10-20 00:00:00 | 2142.51 | 2147.18 | 2133.44 | 2141.34 |   -0.000546052 |        0 |             0 |
| 2016-10-19 00:00:00 | 2140.81 | 2148.44 | 2138.15 | 2144.29 |    0.00162554  |        0 |             0 |
| 2016-10-18 00:00:00 | 2138.31 | 2144.38 | 2135.49 | 2139.6  |    0.000603298 |        1 |             0 |
| 2016-10-17 00:00:00 | 2132.95 | 2135.61 | 2124.43 | 2126.5  |   -0.00302396  |        1 |             1 |
| 2016-10-14 00:00:00 | 2139.68 | 2149.19 | 2132.98 | 2132.98 |   -0.00313129  |        0 |             1 |
| 2016-10-13 00:00:00 | 2130.26 | 2138.19 | 2114.72 | 2132.55 |    0.001075    |        1 |             1 |
| 2016-10-12 00:00:00 | 2137.67 | 2145.36 | 2132.77 | 2139.18 |    0.000706381 |        0 |             1 |
| 2016-10-11 00:00:00 | 2161.35 | 2161.56 | 2128.84 | 2136.73 |   -0.0113911   |        1 |             1 |
| 2016-10-10 00:00:00 | 2160.39 | 2169.6  | 2160.39 | 2163.66 |    0.00151362  |        0 |             1 |
| 2016-10-07 00:00:00 | 2164.19 | 2165.86 | 2144.85 | 2153.74 |   -0.00482857  |        1 |             1 |
| 2016-10-06 00:00:00 | 2158.22 | 2162.93 | 2150.28 | 2160.77 |    0.00118155  |        0 |             1 |
| 2016-10-05 00:00:00 | 2155.15 | 2163.95 | 2155.15 | 2159.73 |    0.00212518  |        1 |             1 |
| 2016-10-04 00:00:00 | 2163.37 | 2165.46 | 2144.01 | 2150.49 |   -0.00595373  |        1 |             1 |
| 2016-10-03 00:00:00 | 2164.33 | 2164.41 | 2154.77 | 2161.2  |   -0.00144623  |        0 |             0 |
| 2016-09-30 00:00:00 | 2156.51 | 2175.3  | 2156.51 | 2168.27 |    0.00545326  |        0 |             0 |
| 2016-09-29 00:00:00 | 2168.9  | 2172.67 | 2145.2  | 2151.13 |   -0.0081931   |        1 |             1 |
| 2016-09-28 00:00:00 | 2161.85 | 2172.4  | 2151.79 | 2171.37 |    0.00440364  |        0 |             0 |
| 2016-09-27 00:00:00 | 2146.04 | 2161.13 | 2141.55 | 2159.93 |    0.00647234  |        1 |             0 |
| 2016-09-26 00:00:00 | 2158.54 | 2158.54 | 2145.04 | 2146.1  |   -0.00576313  |        1 |             1 |
| 2016-09-23 00:00:00 | 2173.29 | 2173.75 | 2163.97 | 2164.69 |   -0.00395718  |        0 |             0 |
| 2016-09-22 00:00:00 | 2170.94 | 2179.99 | 2170.94 | 2177.18 |    0.00287433  |        0 |             1 |
| 2016-09-21 00:00:00 | 2144.58 | 2165.11 | 2139.57 | 2163.12 |    0.00864507  |        1 |             1 |
| 2016-09-20 00:00:00 | 2145.94 | 2150.8  | 2139.17 | 2139.76 |   -0.00287983  |        1 |             1 |
| 2016-09-19 00:00:00 | 2143.99 | 2153.61 | 2135.91 | 2139.12 |   -0.00227141  |        1 |             1 |
| 2016-09-16 00:00:00 | 2146.48 | 2146.48 | 2131.2  | 2139.16 |   -0.00341027  |        0 |             1 |
| 2016-09-15 00:00:00 | 2125.36 | 2151.31 | 2122.36 | 2147.26 |    0.0103041   |        0 |             1 |
| 2016-09-14 00:00:00 | 2127.86 | 2141.33 | 2119.9  | 2125.77 |   -0.000982249 |        1 |             1 |
| 2016-09-13 00:00:00 | 2150.47 | 2150.47 | 2120.27 | 2127.02 |   -0.0109046   |        0 |             1 |
| 2016-09-12 00:00:00 | 2120.86 | 2163.3  | 2119.12 | 2159.04 |    0.0180021   |        0 |             0 |
| 2016-09-09 00:00:00 | 2169.08 | 2169.08 | 2127.81 | 2127.81 |   -0.0190265   |        1 |             0 |
| 2016-09-08 00:00:00 | 2182.76 | 2184.94 | 2177.49 | 2181.3  |   -0.00066886  |        0 |             0 |
| 2016-09-07 00:00:00 | 2185.17 | 2187.87 | 2179.07 | 2186.16 |    0.00045305  |        0 |             0 |
| 2016-09-06 00:00:00 | 2181.61 | 2186.57 | 2175.1  | 2186.48 |    0.00223224  |        0 |             0 |
| 2016-09-02 00:00:00 | 2177.49 | 2184.87 | 2173.59 | 2179.98 |    0.00114351  |        1 |             0 |
| 2016-09-01 00:00:00 | 2171.33 | 2173.56 | 2157.09 | 2170.86 |   -0.000216444 |        1 |             1 |
| 2016-08-31 00:00:00 | 2173.56 | 2173.79 | 2161.35 | 2170.95 |   -0.00120084  |        0 |             0 |
| 2016-08-30 00:00:00 | 2179.45 | 2182.27 | 2170.41 | 2176.12 |   -0.00152783  |        0 |             0 |
| 2016-08-29 00:00:00 | 2170.19 | 2183.48 | 2170.19 | 2180.38 |    0.00469541  |        0 |             0 |
| 2016-08-26 00:00:00 | 2175.1  | 2187.94 | 2160.39 | 2169.04 |   -0.00278611  |        1 |             1 |
| 2016-08-25 00:00:00 | 2173.29 | 2179    | 2169.74 | 2172.47 |   -0.00037734  |        0 |             0 |
| 2016-08-24 00:00:00 | 2185.09 | 2186.66 | 2171.25 | 2175.44 |   -0.00441636  |        0 |             1 |
| 2016-08-23 00:00:00 | 2187.81 | 2193.42 | 2186.8  | 2186.9  |   -0.000416012 |        0 |             0 |
| 2016-08-22 00:00:00 | 2181.58 | 2185.15 | 2175.96 | 2182.64 |    0.000485801 |        1 |             0 |
| 2016-08-19 00:00:00 | 2184.24 | 2185    | 2175.13 | 2183.87 |   -0.000169337 |        0 |             0 |
| 2016-08-18 00:00:00 | 2181.9  | 2187.03 | 2180.46 | 2187.02 |    0.00234663  |        0 |             0 |
| 2016-08-17 00:00:00 | 2177.84 | 2183.08 | 2168.5  | 2182.22 |    0.00201111  |        1 |             0 |
| 2016-08-16 00:00:00 | 2186.24 | 2186.24 | 2178.14 | 2178.15 |   -0.00370046  |        1 |             0 |
| 2016-08-15 00:00:00 | 2186.08 | 2193.81 | 2186.08 | 2190.15 |    0.0018617   |        0 |             0 |
| 2016-08-12 00:00:00 | 2183.74 | 2186.28 | 2179.42 | 2184.05 |    0.000141985 |        1 |             0 |
| 2016-08-11 00:00:00 | 2177.97 | 2188.45 | 2177.97 | 2185.79 |    0.00359053  |        0 |             0 |
| 2016-08-10 00:00:00 | 2182.81 | 2183.41 | 2172    | 2175.49 |   -0.00335351  |        1 |             0 |
| 2016-08-09 00:00:00 | 2182.24 | 2187.66 | 2178.61 | 2181.74 |   -0.000229122 |        0 |             0 |
| 2016-08-08 00:00:00 | 2183.76 | 2185.44 | 2177.85 | 2180.89 |   -0.0013143   |        1 |             0 |
| 2016-08-05 00:00:00 | 2168.79 | 2182.87 | 2168.79 | 2182.87 |    0.00649214  |        0 |             0 |
| 2016-08-04 00:00:00 | 2163.51 | 2168.19 | 2159.07 | 2164.25 |    0.000342032 |        1 |             0 |
| 2016-08-03 00:00:00 | 2156.81 | 2163.79 | 2152.56 | 2163.79 |    0.00323625  |        1 |             0 |
| 2016-08-02 00:00:00 | 2169.94 | 2170.2  | 2147.58 | 2157.03 |   -0.00594943  |        1 |             0 |
| 2016-08-01 00:00:00 | 2173.15 | 2178.29 | 2166.21 | 2170.84 |   -0.00106289  |        0 |             0 |
| 2016-07-29 00:00:00 | 2168.83 | 2177.09 | 2163.49 | 2173.6  |    0.00219935  |        0 |             0 |
| 2016-07-28 00:00:00 | 2166.05 | 2172.85 | 2159.74 | 2170.06 |    0.0018513   |        1 |             0 |
| 2016-07-27 00:00:00 | 2169.81 | 2174.98 | 2159.07 | 2166.58 |   -0.0014886   |        1 |             0 |
| 2016-07-26 00:00:00 | 2168.97 | 2173.54 | 2160.18 | 2169.18 |    9.68021e-05 |        0 |             0 |
| 2016-07-25 00:00:00 | 2173.71 | 2173.71 | 2161.95 | 2168.48 |   -0.00240602  |        1 |             0 |
| 2016-07-22 00:00:00 | 2166.47 | 2175.11 | 2163.24 | 2175.03 |    0.00395115  |        0 |             0 |
| 2016-07-21 00:00:00 | 2172.91 | 2174.56 | 2159.75 | 2165.17 |   -0.00356204  |        1 |             0 |
| 2016-07-20 00:00:00 | 2166.1  | 2175.63 | 2164.89 | 2173.02 |    0.00319465  |        0 |             0 |
| 2016-07-19 00:00:00 | 2163.79 | 2164.63 | 2159.01 | 2163.78 |   -4.62603e-06 |        1 |             1 |
| 2016-07-18 00:00:00 | 2162.04 | 2168.35 | 2159.63 | 2166.89 |    0.00224318  |        0 |             0 |
| 2016-07-15 00:00:00 | 2165.13 | 2169.05 | 2155.79 | 2161.74 |   -0.00156568  |        1 |             0 |
| 2016-07-14 00:00:00 | 2157.88 | 2168.99 | 2157.88 | 2163.75 |    0.00272032  |        0 |             0 |
| 2016-07-13 00:00:00 | 2153.81 | 2156.45 | 2146.21 | 2152.43 |   -0.000640784 |        1 |             0 |
| 2016-07-12 00:00:00 | 2139.5  | 2155.4  | 2139.5  | 2152.14 |    0.00590787  |        1 |             0 |
| 2016-07-11 00:00:00 | 2131.72 | 2143.16 | 2131.72 | 2137.16 |    0.0025519   |        1 |             1 |
| 2016-07-08 00:00:00 | 2106.97 | 2131.71 | 2106.97 | 2129.9  |    0.0108829   |        1 |             0 |
| 2016-07-07 00:00:00 | 2100.42 | 2109.08 | 2089.39 | 2097.9  |   -0.00119977  |        1 |             1 |
| 2016-07-06 00:00:00 | 2084.43 | 2100.72 | 2074.02 | 2099.73 |    0.00734016  |        0 |             0 |
| 2016-07-05 00:00:00 | 2095.05 | 2095.05 | 2080.86 | 2088.55 |   -0.00310255  |        1 |             1 |
| 2016-07-01 00:00:00 | 2099.34 | 2108.71 | 2097.9  | 2102.95 |    0.00171952  |        0 |             0 |
| 2016-06-30 00:00:00 | 2073.17 | 2098.94 | 2070    | 2098.86 |    0.0123917   |        1 |             0 |
| 2016-06-29 00:00:00 | 2042.69 | 2073.13 | 2042.69 | 2070.77 |    0.0137466   |        1 |             1 |
| 2016-06-28 00:00:00 | 2006.67 | 2036.09 | 2006.67 | 2036.09 |    0.0146611   |        1 |             1 |
| 2016-06-27 00:00:00 | 2031.45 | 2031.45 | 1991.68 | 2000.54 |   -0.0152157   |        1 |             1 |
| 2016-06-24 00:00:00 | 2103.81 | 2103.81 | 2032.57 | 2037.41 |   -0.0315618   |        0 |             1 |
| 2016-06-23 00:00:00 | 2092.8  | 2113.32 | 2092.8  | 2113.32 |    0.00980505  |        0 |             0 |
| 2016-06-22 00:00:00 | 2089.75 | 2099.71 | 2084.36 | 2085.45 |   -0.00205769  |        1 |             1 |
| 2016-06-21 00:00:00 | 2085.19 | 2093.66 | 2083.02 | 2088.9  |    0.0017792   |        0 |             1 |
| 2016-06-20 00:00:00 | 2075.58 | 2100.66 | 2075.58 | 2083.25 |    0.00369531  |        1 |             1 |
| 2016-06-17 00:00:00 | 2078.2  | 2078.2  | 2062.84 | 2071.22 |   -0.00335867  |        1 |             1 |
| 2016-06-16 00:00:00 | 2066.36 | 2079.62 | 2050.37 | 2077.99 |    0.0056282   |        0 |             1 |
| 2016-06-15 00:00:00 | 2077.6  | 2085.65 | 2069.8  | 2071.5  |   -0.00293613  |        1 |             1 |
| 2016-06-14 00:00:00 | 2076.65 | 2081.3  | 2064.1  | 2075.32 |   -0.000640375 |        0 |             1 |
| 2016-06-13 00:00:00 | 2091.75 | 2098.12 | 2078.46 | 2079.06 |   -0.00606666  |        0 |             1 |
| 2016-06-10 00:00:00 | 2109.57 | 2109.57 | 2089.96 | 2096.07 |   -0.00639941  |        0 |             1 |
| 2016-06-09 00:00:00 | 2115.65 | 2117.64 | 2107.73 | 2115.48 |   -8.03166e-05 |        0 |             1 |
| 2016-06-08 00:00:00 | 2112.71 | 2120.55 | 2112.71 | 2119.12 |    0.00303409  |        0 |             0 |
| 2016-06-07 00:00:00 | 2110.18 | 2119.22 | 2110.18 | 2112.13 |    0.000924069 |        1 |             0 |
| 2016-06-06 00:00:00 | 2100.83 | 2113.36 | 2100.83 | 2109.41 |    0.00408402  |        1 |             0 |
| 2016-06-03 00:00:00 | 2104.07 | 2104.07 | 2085.36 | 2099.13 |   -0.00234792  |        1 |             0 |
| 2016-06-02 00:00:00 | 2097.71 | 2105.26 | 2088.59 | 2105.26 |    0.00359919  |        0 |             0 |
| 2016-06-01 00:00:00 | 2093.94 | 2100.97 | 2085.1  | 2099.33 |    0.00257416  |        1 |             0 |
| 2016-05-31 00:00:00 | 2100.13 | 2103.48 | 2088.66 | 2096.95 |   -0.00151416  |        1 |             0 |
| 2016-05-27 00:00:00 | 2090.06 | 2099.06 | 2090.06 | 2099.06 |    0.0043061   |        0 |             0 |
| 2016-05-26 00:00:00 | 2091.44 | 2094.3  | 2087.08 | 2090.1  |   -0.000640632 |        1 |             0 |
| 2016-05-25 00:00:00 | 2078.93 | 2094.73 | 2078.93 | 2090.54 |    0.00558466  |        0 |             0 |
| 2016-05-24 00:00:00 | 2052.65 | 2079.67 | 2052.65 | 2076.06 |    0.0114048   |        1 |             1 |
| 2016-05-23 00:00:00 | 2052.23 | 2055.58 | 2047.26 | 2048.04 |   -0.00204165  |        1 |             1 |
| 2016-05-20 00:00:00 | 2041.88 | 2058.35 | 2041.88 | 2052.32 |    0.00511297  |        0 |             0 |
| 2016-05-19 00:00:00 | 2044.21 | 2044.21 | 2025.91 | 2040.04 |   -0.00203987  |        1 |             1 |
| 2016-05-18 00:00:00 | 2044.38 | 2060.61 | 2034.49 | 2047.63 |    0.00158972  |        0 |             1 |
| 2016-05-17 00:00:00 | 2065.04 | 2065.69 | 2040.82 | 2047.21 |   -0.00863425  |        1 |             0 |
| 2016-05-16 00:00:00 | 2046.53 | 2071.88 | 2046.53 | 2066.66 |    0.0098361   |        0 |             1 |
| 2016-05-13 00:00:00 | 2062.5  | 2066.79 | 2043.13 | 2046.61 |   -0.00770425  |        1 |             1 |
| 2016-05-12 00:00:00 | 2067.17 | 2073.99 | 2053.13 | 2064.11 |   -0.00148019  |        0 |             0 |
| 2016-05-11 00:00:00 | 2083.29 | 2083.29 | 2064.46 | 2064.46 |   -0.00903863  |        0 |             0 |
| 2016-05-10 00:00:00 | 2062.63 | 2084.87 | 2062.63 | 2084.39 |    0.0105496   |        0 |             1 |
| 2016-05-09 00:00:00 | 2057.55 | 2064.15 | 2054.31 | 2058.69 |    0.000554005 |        1 |             1 |
| 2016-05-06 00:00:00 | 2047.77 | 2057.72 | 2039.45 | 2057.14 |    0.00457565  |        1 |             0 |
